Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
tr|A0A0D9R924|A0A0D9R924_CHLSB;tr|A0A0D9R933|A0A0D9R933_CHLSB	tr|A0A0D9R924|A0A0D9R924_CHLSB	194;4	194;4	194;4	tr|A0A0D9R924|A0A0D9R924_CHLSB Plectin OS=Chlorocebus sabaeus OX=60711 GN=PLEC PE=4 SV=1	2	194	194	194	46.8	46.8	46.8	523.32	4605	4605;2421	0	323.31	0	477.86	20.964	2975.4	791030	5806400	5173700	10230	1043000	7494700	3623000	5241.3	1054000	14072	9537800	4893200	0	446.72	2174.6	31777	850750	5418900	4821200	324080	1372800	6980200	3547000	147900	1525000	190890	8967000	4599900	0	3	1	13	148	150	150	24	152	153	153	14	153	40	154	154	16410000000	243				370	13;112;120;122;136;145;150;157;194;209;210;214;244;257;318;378;385;387;395;396;406;419;431;502;553;554;593;615;656;696;739;793;794;795;796;820;889;906;908;938;1002;1017;1077;1078;1080;1112;1126;1147;1149;1164;1183;1207;1330;1411;1417;1438;1439;1449;1476;1582;1657;1658;1659;1675;1688;1748;1770;1772;1798;1816;1817;1835;1977;1989;2018;2033;2192;2199;2210;2477;2505;2508;2521;2714;2716;2736;2797;2825;2844;2879;2911;2956;2967;2989;2995;2996;3002;3004;3006;3007;3021;3039;3048;3108;3113;3134;3135;3142;3167;3182;3189;3190;3207;3208;3209;3210;3251;3254;3321;3431;3443;3457;3575;3674;3676;3684;3704;3727;3738;3744;3747;3748;3763;3767;3770;3797;3806;3808;3814;3817;3828;3829;3833;3840;3848;3850;3856;3858;3862;3871;3872;3875;3913;3927;3945;3947;3951;3952;3977;3984;4002;4023;4033;4103;4115;4128;4135;4137;4165;4182;4189;4202;4222;4244;4245;4281;4342;4354;4396;4485;4541;4550;4633;4635;4690;4933;4937;4943;4955;4962;5014;5045;5112;5239	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	12;114;123;125;139;148;153;160;199;212;213;217;250;263;327;389;396;398;407;408;418;431;443;517;571;572;610;633;676;717;762;821;822;823;824;849;919;936;938;968;1032;1047;1109;1110;1112;1144;1158;1180;1182;1198;1217;1242;1367;1449;1455;1476;1477;1488;1517;1625;1700;1701;1702;1719;1733;1793;1815;1817;1843;1844;1862;1863;1881;2028;2040;2070;2087;2249;2256;2269;2545;2573;2576;2590;2789;2791;2811;2874;2902;2922;2958;2991;3037;3038;3049;3073;3079;3080;3087;3089;3091;3092;3107;3125;3134;3196;3203;3226;3227;3234;3259;3275;3282;3283;3300;3301;3302;3303;3345;3348;3418;3544;3557;3572;3697;3801;3804;3812;3832;3856;3867;3873;3876;3877;3892;3896;3899;3927;3936;3938;3944;3947;3958;3959;3963;3970;3978;3980;3986;3988;3992;4001;4002;4005;4043;4057;4076;4078;4082;4083;4109;4116;4134;4158;4159;4169;4240;4252;4265;4272;4274;4303;4321;4328;4342;4363;4385;4386;4422;4486;4498;4542;4635;4691;4700;4788;4790;4845;5096;5100;5106;5118;5125;5178;5210;5278;5410	14;150;161;164;181;182;192;197;198;207;256;272;273;274;278;279;320;336;418;501;502;513;516;517;530;531;543;557;571;671;737;738;739;740;792;826;827;881;928;978;979;1058;1059;1060;1061;1092;1180;1201;1202;1204;1242;1320;1337;1415;1416;1418;1458;1474;1504;1506;1530;1551;1582;1583;1740;1846;1856;1887;1888;1899;1940;1941;2075;2166;2167;2168;2169;2191;2209;2276;2277;2278;2301;2303;2337;2338;2339;2361;2362;2363;2384;2575;2590;2632;2656;2862;2873;2874;2890;3255;3299;3300;3303;3319;3577;3579;3601;3680;3681;3717;3746;3793;3849;3903;3904;3905;3918;3949;3956;3957;3958;3971;3973;3974;3976;3977;3997;4020;4021;4035;4122;4123;4139;4140;4171;4172;4181;4182;4211;4235;4244;4245;4265;4266;4267;4268;4269;4270;4329;4333;4421;4573;4590;4609;4778;4900;4904;4915;4944;4972;4988;4995;4998;4999;5018;5023;5024;5027;5057;5067;5069;5077;5080;5092;5093;5094;5099;5108;5119;5121;5127;5129;5130;5135;5144;5145;5149;5195;5211;5230;5231;5233;5238;5239;5272;5273;5281;5306;5335;5336;5337;5347;5348;5437;5452;5467;5474;5476;5516;5541;5542;5552;5571;5596;5621;5622;5623;5666;5747;5762;5815;5932;5999;6000;6012;6013;6143;6145;6217;6542;6547;6554;6568;6576;6577;6642;6643;6683;6768;6769;6954	14;156;168;171;188;189;199;204;205;214;266;284;285;286;290;291;332;353;438;532;533;544;547;548;562;563;575;589;603;708;778;779;780;781;834;872;873;927;974;1024;1025;1114;1115;1116;1117;1149;1240;1261;1262;1264;1302;1380;1397;1484;1485;1487;1527;1545;1575;1577;1610;1632;1663;1664;1835;1944;1958;1991;1992;2003;2045;2046;2187;2283;2284;2285;2286;2309;2328;2395;2396;2397;2420;2422;2456;2457;2458;2459;2481;2482;2483;2504;2702;2717;2760;2786;2995;3006;3007;3023;3426;3477;3478;3481;3498;3813;3815;3837;3918;3919;3956;3985;4034;4095;4151;4152;4153;4166;4205;4214;4215;4216;4229;4231;4232;4234;4235;4256;4284;4285;4286;4300;4399;4400;4420;4421;4455;4456;4465;4466;4495;4519;4528;4529;4550;4551;4552;4553;4554;4555;4615;4619;4714;4878;4895;4914;5092;5217;5221;5232;5262;5291;5307;5315;5318;5319;5339;5344;5345;5348;5378;5388;5390;5399;5402;5414;5415;5416;5421;5430;5442;5444;5450;5452;5453;5458;5467;5468;5472;5519;5535;5554;5555;5557;5563;5564;5599;5600;5608;5633;5662;5663;5664;5674;5675;5771;5786;5801;5808;5810;5851;5876;5877;5887;5908;5933;5958;5959;5960;6003;6087;6103;6157;6276;6347;6348;6360;6361;6510;6512;6588;6929;6934;6943;6957;6965;6966;7042;7043;7083;7170;7171;7380	14;156;168;171;188;199;204;214;266;284;285;290;332;353;438;533;544;548;562;563;575;589;603;708;778;780;834;873;927;974;1024;1114;1115;1116;1117;1149;1240;1261;1264;1302;1380;1397;1484;1485;1487;1527;1545;1575;1577;1610;1632;1664;1835;1944;1958;1991;1992;2003;2045;2187;2283;2285;2286;2309;2328;2397;2420;2422;2458;2482;2483;2504;2702;2717;2760;2786;2995;3007;3023;3426;3477;3481;3498;3813;3815;3837;3918;3956;3985;4034;4095;4153;4166;4205;4215;4216;4229;4232;4234;4235;4256;4285;4300;4400;4420;4455;4456;4465;4495;4519;4528;4529;4550;4552;4554;4555;4615;4619;4714;4878;4895;4914;5092;5217;5221;5232;5262;5291;5307;5315;5318;5319;5339;5344;5348;5378;5388;5390;5399;5402;5414;5416;5421;5430;5442;5444;5450;5452;5458;5467;5468;5472;5519;5535;5554;5557;5563;5564;5600;5608;5633;5663;5674;5771;5786;5801;5808;5810;5851;5876;5887;5908;5933;5959;5960;6003;6087;6103;6157;6276;6348;6360;6510;6512;6588;6929;6934;6943;6957;6965;7043;7083;7170;7380	75;76;77;78	279;2534;4087;4134
tr|A0A0D9R925|A0A0D9R925_CHLSB	tr|A0A0D9R925|A0A0D9R925_CHLSB	7	7	7	tr|A0A0D9R925|A0A0D9R925_CHLSB Lectin, mannose binding 2 OS=Chlorocebus sabaeus OX=60711 GN=LMAN2 PE=4 SV=1	1	7	7	7	24.2	24.2	24.2	40.202	356	356	0	69.314	0	0	0	0	54918	124330	151310	69.761	37950	151990	93355	0	52431	1047.8	243330	101260	0	0	114.88	525.69	54325	116060	143070	7508.3	46716	141620	92841	2433.2	63067	5404.4	229210	95212	0	0	0	0	4	4	4	1	4	4	4	0	4	2	4	4	525780000	9				371	777;786;871;2123;2887;3253;4216	True;True;True;True;True;True;True	805;814;901;2179;2966;3347;4357	1036;1050;1158;2772;2773;3804;4331;4332;5589	1085;1106;1217;2903;2904;4045;4617;4618;5926	1085;1106;1217;2903;4045;4618;5926		
tr|A0A0D9R932|A0A0D9R932_CHLSB	tr|A0A0D9R932|A0A0D9R932_CHLSB	5	5	5	tr|A0A0D9R932|A0A0D9R932_CHLSB CXADR Ig-like cell adhesion molecule OS=Chlorocebus sabaeus OX=60711 GN=CXADR PE=4 SV=1	1	5	5	5	17.9	17.9	17.9	39.032	352	352	0	31.736	0	0	0	0	2631.3	8174.5	10261	0	2543.1	9287	7396.3	0	3235.8	101.84	13091	7625.4	0	0	0	0	2673.5	7632.7	9637.3	505.54	3175.6	8660.3	7248	0	3857.6	453.67	12338	7170.4	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	139490000	5				372	1014;1280;1512;2435;4703	True;True;True;True;True	1044;1315;1553;2500;4858	1334;1674;1984;3198;6232	1394;1765;2091;3354;6603	1394;1765;2091;3354;6603		
tr|A0A0D9R947|A0A0D9R947_CHLSB	tr|A0A0D9R947|A0A0D9R947_CHLSB	1	1	1	tr|A0A0D9R947|A0A0D9R947_CHLSB Plasminogen receptor with a C-terminal lysine OS=Chlorocebus sabaeus OX=60711 GN=PLGRKT PE=4 SV=1	1	1	1	1	8.8	8.8	8.8	17.18	147	147	0	6.9765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17850000	1				373	3399	True	3507	4532	4836	4836		
tr|A0A0D9R949|A0A0D9R949_CHLSB	tr|A0A0D9R949|A0A0D9R949_CHLSB	7	7	7	tr|A0A0D9R949|A0A0D9R949_CHLSB Poly(U) binding splicing factor 60 OS=Chlorocebus sabaeus OX=60711 GN=PUF60 PE=4 SV=1	1	7	7	7	22.3	22.3	22.3	55.728	516	516	0	75.541	0	0	0	0	20954	86581	88725	676.26	27897	125680	60944	671.74	21952	60.958	160650	147210	0	0	0	0	21456	80899	83376	7912.1	32850	117280	60263	5316.9	29677	2698.1	151100	142750	0	0	0	0	4	4	4	2	4	4	4	2	4	1	4	5	402080000	11				374	418;556;2689;3680;4097;4780;4807	True;True;True;True;True;True;True	430;574;2764;3808;4235;4938;4966	556;742;743;744;3549;4909;4910;5432;6341;6372;6373	588;783;784;785;3782;5226;5227;5766;6717;6748;6749	588;783;3782;5226;5766;6717;6749		
tr|A0A0D9R952|A0A0D9R952_CHLSB	tr|A0A0D9R952|A0A0D9R952_CHLSB	2	2	2	tr|A0A0D9R952|A0A0D9R952_CHLSB OPA1 mitochondrial dynamin like GTPase OS=Chlorocebus sabaeus OX=60711 GN=OPA1 PE=3 SV=1	1	2	2	2	1.9	1.9	1.9	115.86	997	997	0	11.326	0	0	0	0	14803	76643	73952	0	15691	104230	48636	0	16765	549.15	128690	57584	0	0	0	364.9	15410	71548	69142	5613.4	20250	97160	47800	2384.4	22989	3034.6	121030	54142	0	0	0	0	3	3	3	0	3	3	3	0	3	2	3	3	63274000	3				375	297;2310	True;True	304;2374	391;3034;3035	411;3175;3176	411;3175		
tr|A0A0D9R9A5|A0A0D9R9A5_CHLSB	tr|A0A0D9R9A5|A0A0D9R9A5_CHLSB	3	3	3	tr|A0A0D9R9A5|A0A0D9R9A5_CHLSB Mitochondrial ribosomal protein L39 OS=Chlorocebus sabaeus OX=60711 GN=MRPL39 PE=4 SV=1	1	3	3	3	9.7	9.7	9.7	41.358	359	359	0	20.055	0	0	0	0	4567.1	25934	22909	303.78	5732.9	31709	16771	0	7740.6	715.41	56165	24391	0	0	0	139.2	4757.5	24222	21441	2458.5	7149	29619	16545	1346.8	9641.6	1599.4	52828	22943	0	0	0	0	1	1	1	1	1	1	1	0	1	1	2	2	64087000	3				376	591;744;2148	True;True;True	608;767;2204	790;985;2805	832;1031;2936	832;1031;2936		
tr|A0A0D9R9A9|A0A0D9R9A9_CHLSB	tr|A0A0D9R9A9|A0A0D9R9A9_CHLSB	2	2	2	tr|A0A0D9R9A9|A0A0D9R9A9_CHLSB Glyoxylate reductase 1 homolog OS=Chlorocebus sabaeus OX=60711 GN=GLYR1 PE=4 SV=1	1	2	2	2	7.1	7.1	7.1	60.614	553	553	0	11.954	0	0	0	0	244.13	1240.6	1016.2	0	184.86	1581.4	556.79	0	733.09	0	1949	1038	0	0	0	0	249.46	1159	951.68	0	246.18	1475.9	572.66	0	794.5	0	1841.1	975.84	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	2507300	2				377	1428;1485	True;True	1466;1526	1874;1952	1976;2057	1976;2057		
tr|A0A0D9R9G1|A0A0D9R9G1_CHLSB	tr|A0A0D9R9G1|A0A0D9R9G1_CHLSB	2	2	2	tr|A0A0D9R9G1|A0A0D9R9G1_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1	1	2	2	2	3.9	3.9	3.9	71.202	646	646	0	13.741	0	0	0	0	0	0	0	0	0	26797	13690	1002.6	7399.1	0	40727	19208	0	0	0	0	0	0	0	0	0	25005	13394	2113	9193.5	537.55	38338	18051	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	40051000	2				378	1963;4116	True;True	2014;4253	2558;5453	2684;5787	2684;5787		
tr|A0A0D9R9G2|A0A0D9R9G2_CHLSB	tr|A0A0D9R9G2|A0A0D9R9G2_CHLSB	6	6	6	tr|A0A0D9R9G2|A0A0D9R9G2_CHLSB ATP synthase-coupling factor 6, mitochondrial OS=Chlorocebus sabaeus OX=60711 GN=ATP5PF PE=3 SV=1	1	6	6	6	51.9	51.9	51.9	12.515	108	108	0	52.707	0	161.42	0	0	52025	84119	79068	0	21098	91933	78885	0	45765	722.68	150110	65585	0	150	152.69	421.7	50003	78547	76207	6170	26714	85759	77551	2954.4	52213	3727.1	141630	61669	0	1	0	0	3	3	3	0	3	3	3	0	3	3	3	3	474310000	8				379	1085;1358;1367;3777;3831;3949	True;True;True;True;True;True	1117;1395;1404;3906;3961;4080	1424;1777;1778;1788;1789;5034;5096;5235	1493;1874;1875;1885;1886;5355;5418;5559	1493;1874;1886;5355;5418;5559		
tr|A0A0D9R9M6|A0A0D9R9M6_CHLSB	tr|A0A0D9R9M6|A0A0D9R9M6_CHLSB	1	1	1	tr|A0A0D9R9M6|A0A0D9R9M6_CHLSB ADAM metallopeptidase with thrombospondin type 1 motif 1 OS=Chlorocebus sabaeus OX=60711 GN=ADAMTS1 PE=4 SV=1	1	1	1	1	1.4	1.4	1.4	105.47	967	967	0	7.658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11661000	1				380	435	True	447	576	608	608		
tr|A0A0D9R9M7|A0A0D9R9M7_CHLSB	tr|A0A0D9R9M7|A0A0D9R9M7_CHLSB	3	3	3	tr|A0A0D9R9M7|A0A0D9R9M7_CHLSB Mitochondrial ribosomal protein L21 OS=Chlorocebus sabaeus OX=60711 GN=MRPL21 PE=4 SV=1	1	3	3	3	22.5	22.5	22.5	23.194	209	209	0	21.487	0	0	0	61.679	1495.3	5496.7	5194.4	0	1308.8	6092.8	3557.8	0	1602.7	0	9183.7	4304	0	0	0	121.53	1504.6	5132.8	4888.9	166.25	1621.1	5670.9	3515.9	0	2026.5	0	8644.1	4046.3	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	37359000	3				381	2009;4568;4868	True;True;True	2061;4718;5029	2620;6039;6457	2748;6388;6839	2748;6388;6839		
tr|A0A0D9R9N9|A0A0D9R9N9_CHLSB	tr|A0A0D9R9N9|A0A0D9R9N9_CHLSB	2	2	2	tr|A0A0D9R9N9|A0A0D9R9N9_CHLSB Nucleoporin 205 OS=Chlorocebus sabaeus OX=60711 GN=NUP205 PE=4 SV=1	1	2	2	2	1.7	1.7	1.7	164.22	1450	1450	0	12.224	0	0	0	48.507	1956.5	8907.7	13567	0	3037.5	16951	10902	0	3405.5	97.365	27917	10913	0	0	0	150.75	2123.9	8326	12645	826.62	3932.7	15801	10671	275.67	4779.3	590.01	26252	10261	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	34470000	2				382	4473;4572	True;True	4623;4722	5917;6043	6261;6392	6261;6392		
tr|A0A0D9R9Q4|A0A0D9R9Q4_CHLSB	tr|A0A0D9R9Q4|A0A0D9R9Q4_CHLSB	17	17	17	tr|A0A0D9R9Q4|A0A0D9R9Q4_CHLSB X-ray repair cross-complementing protein 5 OS=Chlorocebus sabaeus OX=60711 GN=XRCC5 PE=3 SV=1	1	17	17	17	26.1	26.1	26.1	82.715	732	732	0	126.66	0	0	0	278.89	68052	341990	260640	2289.3	97417	467910	204630	275.51	85406	915.48	474900	283930	0	0	0	2182.5	69062	319320	245720	22968	111850	436070	202380	12513	107830	10778	447040	266920	0	0	0	1	9	9	9	3	9	9	9	1	9	3	9	9	864300000	25				383	362;705;962;963;1175;1378;1761;2021;2457;2700;3860;4233;4234;4383;4641;5139;5180	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	373;727;728;992;993;1209;1415;1416;1806;2073;2074;2522;2775;3990;4374;4375;4529;4796;5305;5346	481;940;941;1272;1273;1543;1803;1804;2292;2635;2636;2637;3227;3560;5132;5608;5609;5610;5800;6151;6152;6801;6802;6870	512;986;987;1332;1333;1623;1624;1900;1901;2411;2763;2764;2765;3394;3793;5455;5945;5946;5947;6142;6518;6519;7203;7204;7284	512;987;1332;1333;1623;1901;2411;2764;3394;3793;5455;5945;5947;6142;6519;7203;7284	79;80;81	84;357;731
tr|A0A0D9R9R1|A0A0D9R9R1_CHLSB	tr|A0A0D9R9R1|A0A0D9R9R1_CHLSB	1	1	1	tr|A0A0D9R9R1|A0A0D9R9R1_CHLSB AT-hook containing transcription factor 1 OS=Chlorocebus sabaeus OX=60711 GN=AHCTF1 PE=4 SV=1	1	1	1	1	1.3	1.3	1.3	240.01	2156	2156	0.0057034	6.0071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5057600	1				384	2116	True	2172	2762	2893	2893		
tr|A0A0D9R9R9|A0A0D9R9R9_CHLSB	tr|A0A0D9R9R9|A0A0D9R9R9_CHLSB	10	10	10	tr|A0A0D9R9R9|A0A0D9R9R9_CHLSB Voltage dependent anion channel 2 OS=Chlorocebus sabaeus OX=60711 GN=VDAC2 PE=4 SV=1	1	10	10	10	43.9	43.9	43.9	27.492	255	255	0	115.88	0	0	0	0	50954	319100	309530	366.96	72412	547380	281280	383.27	87687	433.2	720590	458000	0	0	0	1841	54311	297710	288930	16273	92188	509650	275020	9745.4	123150	17210	677600	430500	0	0	0	0	7	7	7	1	7	9	9	1	9	2	9	9	2654100000	18				385	2917;3221;3222;3230;3586;4107;4423;4918;5007;5235	True;True;True;True;True;True;True;True;True;True	2997;3315;3316;3324;3709;4244;4572;5081;5171;5405	3855;4287;4288;4289;4290;4305;4306;4792;5441;5852;5853;6523;6524;6628;6629;6946;6947	4101;4572;4573;4574;4575;4591;4592;5106;5775;6194;6195;6909;6910;6911;7018;7019;7368;7369	4101;4572;4574;4592;5106;5775;6195;6909;7019;7369		
tr|A0A0D9R9X4|A0A0D9R9X4_CHLSB	tr|A0A0D9R9X4|A0A0D9R9X4_CHLSB	48	48	48	tr|A0A0D9R9X4|A0A0D9R9X4_CHLSB Fibronectin 1 OS=Chlorocebus sabaeus OX=60711 GN=FN1 PE=4 SV=1	1	48	48	48	31.1	31.1	31.1	249.58	2265	2265	0	323.31	0	367.24	81.716	291.51	132900	985390	924120	3313.6	176590	1756900	792620	334.17	192800	4916.5	2044600	1396800	0	339.47	265.76	4973.8	144240	919770	860250	65537	237880	1636600	771680	34927	295210	54730	1921700	1313000	0	1	1	1	27	29	29	6	29	34	34	1	33	13	35	35	6526900000	71				386	601;618;722;746;831;971;1055;1222;1306;1424;1514;1516;1595;1618;1856;2011;2149;2151;2353;2364;2396;2405;2929;3252;3570;3630;3861;3928;4016;4036;4275;4288;4305;4352;4392;4590;4647;4705;4737;4738;4763;4932;5012;5029;5058;5107;5119;5162	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	618;636;745;769;860;1001;1085;1257;1341;1462;1555;1557;1638;1661;1904;2063;2205;2207;2417;2428;2461;2470;3009;3346;3692;3755;3991;4058;4151;4172;4416;4429;4446;4496;4538;4741;4802;4860;4894;4895;4920;5095;5176;5194;5223;5273;5285;5328	804;805;830;831;959;960;987;988;1105;1283;1382;1383;1599;1706;1867;1868;1987;1990;1991;2093;2094;2121;2411;2622;2623;2806;2808;2809;3094;3095;3108;3150;3151;3160;3161;3871;4330;4771;4772;4843;5133;5134;5212;5326;5351;5657;5658;5674;5675;5697;5760;5811;6073;6159;6235;6283;6284;6316;6540;6541;6638;6639;6660;6661;6703;6704;6761;6762;6777;6847	846;847;876;877;1005;1006;1033;1034;1162;1343;1447;1448;1680;1798;1969;1970;2094;2097;2098;2207;2208;2237;2533;2750;2751;2937;2939;2940;3241;3242;3255;3301;3302;3312;3313;4117;4616;5085;5086;5157;5456;5457;5536;5653;5678;5994;5995;6011;6012;6013;6037;6101;6153;6422;6526;6606;6655;6656;6692;6927;6928;7038;7039;7060;7061;7103;7104;7163;7164;7179;7259	847;877;1005;1034;1162;1343;1447;1680;1798;1969;2094;2097;2208;2237;2533;2750;2937;2940;3241;3255;3301;3312;4117;4616;5085;5157;5457;5536;5653;5678;5994;6011;6037;6101;6153;6422;6526;6606;6655;6656;6692;6927;7038;7061;7104;7163;7179;7259		
tr|A0A0D9R9Y5|A0A0D9R9Y5_CHLSB	tr|A0A0D9R9Y5|A0A0D9R9Y5_CHLSB	2	2	2	tr|A0A0D9R9Y5|A0A0D9R9Y5_CHLSB Chaperonin containing TCP1 subunit 8 OS=Chlorocebus sabaeus OX=60711 GN=CCT8 PE=3 SV=1	1	2	2	2	4.7	4.7	4.7	59.516	548	548	0	14.017	0	0	0	0	4746.1	16375	15864	0	5090.6	17163	8440.8	0	7594.1	250.36	28666	12476	0	0	0	0	4762.5	15291	14968	1028.3	5886.8	15999	8631.1	385.36	8688.4	809.38	27025	11733	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	24249000	2				387	772;1908	True;True	798;1956	1028;2483	1077;2605	1077;2605		
tr|A0A0D9RA03|A0A0D9RA03_CHLSB	tr|A0A0D9RA03|A0A0D9RA03_CHLSB	1	1	1	tr|A0A0D9RA03|A0A0D9RA03_CHLSB DnaJ heat shock protein family (Hsp40) member A3 OS=Chlorocebus sabaeus OX=60711 GN=DNAJA3 PE=4 SV=1	1	1	1	1	2.5	2.5	2.5	52.471	479	479	0	6.8794	0	0	0	0	8880.3	35650	30712	0	8579.4	37148	21092	0	9371.2	138.14	53457	30225	0	0	0	0	8933.6	33285	28930	2050.2	10371	34604	20864	471.46	11848	1509	50317	28417	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	31824000	1				388	1711	True	1756	2234	2353	2353		
tr|A0A0D9RA06|A0A0D9RA06_CHLSB	tr|A0A0D9RA06|A0A0D9RA06_CHLSB	6	6	6	tr|A0A0D9RA06|A0A0D9RA06_CHLSB Mitochondrial ribosomal protein S25 OS=Chlorocebus sabaeus OX=60711 GN=MRPS25 PE=4 SV=1	1	6	6	6	39.9	39.9	39.9	20.144	173	173	0	59.94	0	0	0	0	0	0	0	0	0	4205.2	2130.6	0	1395	0	6946.4	3236.7	0	0	0	0	0	0	0	0	0	3921.3	2099.1	0	1687.3	0	6541.2	3042.9	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	152080000	7				389	1528;1549;2488;3605;4496;4908	True;True;True;True;True;True	1569;1591;2556;3729;4646;5070	2004;2033;3278;3279;4815;5943;6511	2111;2140;3456;3457;5129;6287;6896	2111;2140;3456;5129;6287;6896		
tr|A0A0D9RA18|A0A0D9RA18_CHLSB	tr|A0A0D9RA18|A0A0D9RA18_CHLSB	6	6	6	tr|A0A0D9RA18|A0A0D9RA18_CHLSB Pescadillo homolog OS=Chlorocebus sabaeus OX=60711 GN=PES1 PE=3 SV=1	1	6	6	6	10.2	10.2	10.2	68.216	589	589	0	43.151	0	0	0	0	19926	110030	101750	413.69	17600	154090	65512	0	22507	72.259	181910	111340	0	0	0	284.07	20791	102740	95001	8013.5	24093	143630	64311	4452.4	31270	2884.4	171060	104660	0	0	0	0	4	4	4	1	4	4	4	0	4	1	4	4	234830000	6				390	432;1088;1441;1769;1892;2722	True;True;True;True;True;True	444;1120;1480;1814;1940;2797	572;1428;1891;2300;2462;3587	604;1497;1995;2419;2584;3823	604;1497;1995;2419;2584;3823		
